filename,data_pid,id,name,collection,productSMC,material,customization,packshotType,brand,color,colorId,size,price,discountPrice,coupon,subCategory,category,topCategory,productCategory,macroCategory,microCategory,superMicroCategory,list,stock,productGlobalSMC,images,product_url
765391VCRL22983,765391VCRL22983,sardine hobo,F_W_2023/F_W_2024/S_S_2024,765391VCRL22983,,not customizable,image,bottega veneta,travertine,2983,,None,5500,None,men-tote-bags,men_bags,men,men-tote-bags,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,765391VCRL22983,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/sardine-hobo-travertine-765391VCRL22983.html,men_bags.html
765391VCRL21019,765391VCRL21019,sardine hobo,F_W_2023/F_W_2024/S_S_2024/S_S_2025,765391VCRL21019,,not customizable,image,bottega veneta,black,1019,,None,5500,None,men-intrecciato,men_bags,men,men-intrecciato,bv_macro_men_bags,bv_micro_men_tote_bags,bv_super_micro_men_tote_bags,productList,instock,765391VCRL21019,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/sardine-hobo-black-765391VCRL21019.html,men_bags.html
755863V2HL18803,755863V2HL18803,small virgule,F_W_2023/F_W_2024/S_S_2024,755863V2HL18803,,not customizable,image,bottega veneta,black,8803,,None,2400,None,men-gifting-bags-kr,men_bags,gifts,men-gifting-bags-kr,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,755863V2HL18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-virgule-black-755863V2HL18803.html,men_bags.html
755863V2HL12919,755863V2HL12919,small virgule,F_W_2023,755863V2HL12919,,not customizable,image,bottega veneta,travertine,2919,,None,2400,None,men-gifting-bags-kr,men_bags,gifts,men-gifting-bags-kr,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,755863V2HL12919,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-virgule-travertine-755863V2HL12919.html,men_bags.html
755863V2HL12077,755863V2HL12077,small virgule,F_W_2023/S_S_2024,755863V2HL12077,,not customizable,image,bottega veneta,ardoise,2077,,None,2400,None,men-crossbody-bags,men_bags,men,men-crossbody-bags,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,755863V2HL12077,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-virgule-ardoise-755863V2HL12077.html,men_bags.html
776209V3BD12919,776209V3BD12919,mini vertical cobble,S_S_2024,776209V3BD12919,,not customizable,image,bottega veneta,travertine,2919,,None,3100,None,None,men_bags,men,men-bags,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,776209V3BD12919,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-vertical-cobble-travertine-776209V3BD12919.html,men_bags.html
755659V3BD18803,755659V3BD18803,small cobble messenger,F_W_2023/S_S_2024,755659V3BD18803,,not customizable,image,bottega veneta,black,8803,,None,3600,None,women-cobble,men_bags,women,women-cobble,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,outofstock,755659V3BD18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-cobble-messenger-black-755659V3BD18803.html,men_bags.html
755659V3BD12017,755659V3BD12017,small cobble messenger,F_W_2023/S_S_2024,755659V3BD12017,,not customizable,image,bottega veneta,light brown,2017,,None,3600,None,women-cobble,men_bags,women,women-cobble,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,755659V3BD12017,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-cobble-messenger-light-brown-755659V3BD12017.html,men_bags.html
755769V3BD13203,755769V3BD13203,large cobble messenger,F_W_2023,755769V3BD13203,,not customizable,image,bottega veneta,camping,3203,,None,5300,None,women-cobble,men_bags,women,women-cobble,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,755769V3BD13203,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-cobble-messenger-camping-755769V3BD13203.html,men_bags.html
755769V3BD18803,755769V3BD18803,large cobble messenger,F_W_2023/S_S_2024,755769V3BD18803,,not customizable,image,bottega veneta,black,8803,,None,5300,None,women-cobble,men_bags,women,women-cobble,bv_macro_men_bags,bv_micro_men_crossbody_bags,bv_super_micro_men_crossbody_bags,productList,instock,755769V3BD18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-cobble-messenger-black-755769V3BD18803.html,men_bags.html
690702V2E421614,690702V2E421614,slim intrecciato briefcase,F_W_2023/S_S_2022,690702V2E421614,,not customizable,image,bottega veneta,slate,1614,,None,3800,None,travel,men_bags,new-arrivals,travel,bv_macro_men_bags,bv_micro_men_briefcases,bv_super_micro_men_briefcases,productList,instock,690702V2E421614,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/slim-intrecciato-briefcase-slate-690702V2E421614.html,men_bags.html
755128V3AF12850,755128V3AF12850,large intrecciato briefcase,F_W_2023,755128V3AF12850,,not customizable,image,bottega veneta,mud / travertine,2850,,None,4400,None,men-intrecciato,men_bags,men,men-intrecciato,bv_macro_men_bags,bv_micro_men_briefcases,bv_super_micro_men_briefcases,productList,instock,755128V3AF12850,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/large-intrecciato-briefcase-mud-travertine-755128V3AF12850.html,men_bags.html
690702V2E428803,690702V2E428803,slim intrecciato briefcase,F_W_2022/F_W_2023/F_W_2024/S_S_2022/S_S_2023/S_S_2024/S_S_2025,690702V2E428803,,not customizable,image,bottega veneta,black,8803,,None,3800,None,men-gifting-viewall-us,men_bags,gifts,men-gifting-viewall-us,bv_macro_men_bags,bv_micro_men_briefcases,bv_super_micro_men_briefcases,productList,instock,690702V2E428803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/slim-intrecciato-briefcase-black-690702V2E428803.html,men_bags.html
651580V0E518803,651580V0E518803,small intrecciato briefcase,F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2021/S_S_2022/S_S_2023,651580V0E518803,,not customizable,image,bottega veneta,black,8803,,None,3800,None,men-gifting-bags-jp,men_bags,gifts,men-gifting-bags-jp,bv_macro_men_bags,bv_micro_men_briefcases,bv_super_micro_men_briefcases,productList,instock,651580V0E518803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-intrecciato-briefcase-black-651580V0E518803.html,men_bags.html
766372V2HL12145,766372V2HL12145,getaway medium weekender,F_W_2023,766372V2HL12145,,not customizable,image,bottega veneta,fondant,2145,,None,5400,None,men-travel-bags,men_bags,men,men-travel-bags,bv_macro_men_bags,bv_micro_men_travel_bags,bv_super_micro_men_travel_bags,productList,outofstock,766372V2HL12145,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/getaway-medium-weekender-fondant-766372V2HL12145.html,men_bags.html
766372V2HL12329,766372V2HL12329,getaway medium weekender,F_W_2023/S_S_2024,766372V2HL12329,,not customizable,image,bottega veneta,mustard,2329,,None,5400,None,men-getaway,men_bags,men,men-getaway,bv_macro_men_bags,bv_micro_men_travel_bags,bv_super_micro_men_travel_bags,productList,outofstock,766372V2HL12329,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/getaway-medium-weekender-mustard-766372V2HL12329.html,men_bags.html
766361V2HL13048,766361V2HL13048,getaway large briefcase,F_W_2023/S_S_2024,766361V2HL13048,,not customizable,image,bottega veneta,emerald green,3048,,None,4400,None,women-travel-bag,men_bags,women,women-travel-bag,bv_macro_men_bags,bv_micro_men_briefcases,bv_super_micro_men_briefcases,productList,instock,766361V2HL13048,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/getaway-large-briefcase-emerald-green-766361V2HL13048.html,men_bags.html
766372V2HL18803,766372V2HL18803,getaway medium weekender,F_W_2023/F_W_2024/S_S_2024/S_S_2025,766372V2HL18803,,not customizable,image,bottega veneta,black,8803,,None,5400,None,women-travel-bag,men_bags,women,women-travel-bag,bv_macro_men_bags,bv_micro_men_travel_bags,bv_super_micro_men_travel_bags,productList,instock,766372V2HL18803,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/getaway-medium-weekender-black-766372V2HL18803.html,men_bags.html
766372V2HL13048,766372V2HL13048,getaway medium weekender,F_W_2023/S_S_2024,766372V2HL13048,,not customizable,image,bottega veneta,emerald green,3048,,None,5400,None,women-travel-bag,men_bags,women,women-travel-bag,bv_macro_men_bags,bv_micro_men_travel_bags,bv_super_micro_men_travel_bags,productList,instock,766372V2HL13048,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/getaway-medium-weekender-emerald-green-766372V2HL13048.html,men_bags.html
